valid_start;AIR_TEMP;AIR_TEMP_MAX;AIR_TEMP_MIN;PRCP;total_demand
30.04.2015 14:00;9.085135135;9.381081081;8.331081081;0;11174.56
30.04.2015 15:00;8.638356164;9.053424658;7.994520548;0;11179.93
30.04.2015 16:00;8.368493151;8.739726027;7.736986301;0;11205.02
30.04.2015 17:00;8.087671233;8.54109589;7.498630137;0;11547.6
30.04.2015 18:00;7.967123288;8.350684932;7.397260274;0;12290.58
30.04.2015 19:00;7.78630137;8.212328767;7.124657534;0.002739726;12912.53
30.04.2015 20:00;7.598630137;8.106849315;7.075342466;0;12483.17
30.04.2015 21:00;7.65890411;9.679452055;7.410958904;0.008219178;11946.02
30.04.2015 22:00;9.694520548;12.67945205;9.593150685;0.005479452;11238.73
30.04.2015 23:00;12.63108108;15.40540541;12.51081081;0;10547.12
1.05.2015 00:00;15.25540541;17.46486486;15.02297297;0;10828.58
1.05.2015 01:00;17.14324324;18.87432432;16.8472973;0;9957.02
1.05.2015 02:00;18.48783784;19.80675676;18.09459459;0;9194.49
1.05.2015 03:00;19.3027027;20.36216216;18.80540541;0;8697.71
1.05.2015 04:00;19.7527027;20.45945946;19.12567568;0;8499.61
1.05.2015 05:00;19.75945946;20.17432432;18.91756757;0;8540.04
1.05.2015 06:00;19.16756757;19.38108108;17.75945946;0;9087.12
1.05.2015 07:00;17.76081081;17.83513514;15.21216216;0;10615.31
1.05.2015 08:00;15.32567568;15.54594595;13.82027027;0;11817.03
1.05.2015 09:00;14.01756757;14.35675676;12.96621622;0;11927.18
1.05.2015 10:00;13.24864865;13.73648649;12.50135135;0;11262.84
1.05.2015 11:00;13.03378378;13.44594595;12.30405405;0;10957.41
1.05.2015 12:00;12.72432432;13.10540541;11.99189189;0;10896.54
1.05.2015 13:00;12.41081081;12.79324324;11.63648649;0;10890.8
1.05.2015 14:00;12.08783784;12.50135135;11.53513514;0;10836.46
1.05.2015 15:00;11.96081081;12.55540541;11.42162162;0;10858.92
1.05.2015 16:00;12.05540541;12.51621622;11.51216216;0.002739726;10867.77
1.05.2015 17:00;11.91756757;12.5472973;11.52837838;0;11136.46
1.05.2015 18:00;12.19594595;12.75405405;11.81216216;0.005479452;11776.46
1.05.2015 19:00;12.3472973;12.89054054;11.97297297;0.002739726;12061.74
1.05.2015 20:00;12.57432432;12.93108108;12.18243243;0.005479452;11452.84
1.05.2015 21:00;12.50135135;13.0972973;12.2;0.019178082;10863.4
1.05.2015 22:00;12.93287671;14.18493151;12.74383562;0.035616438;10224.47
1.05.2015 23:00;14.01351351;15.51891892;13.83108108;0.008219178;9709.79
2.05.2015 00:00;15.28918919;16.62837838;15.02027027;0.01369863;10161.15
2.05.2015 01:00;16.25675676;17.85945946;16.00405405;0.019178082;9273.65
2.05.2015 02:00;17.48243243;18.89189189;17.05135135;0.024657534;8445.82
2.05.2015 03:00;18.40135135;19.52702703;17.88513514;0;7830.94
2.05.2015 04:00;18.78648649;19.82702703;18.27702703;0.002739726;7400.56
2.05.2015 05:00;19.15135135;19.62432432;18.47162162;0.002739726;7264.95
2.05.2015 06:00;18.84459459;19.10405405;17.71891892;0;7463.66
2.05.2015 07:00;17.82162162;17.92027027;15.85945946;0.019178082;8173.08
2.05.2015 08:00;15.95405405;16.11081081;14.52972973;0.02739726;8670.96
2.05.2015 09:00;14.76164384;15.14109589;13.63013699;0.063013699;9320.75
2.05.2015 10:00;14.03424658;14.44383562;12.90547945;0;9571.85
2.05.2015 11:00;13.36575342;13.75616438;12.28493151;0;9573.69
2.05.2015 12:00;12.63835616;13.06849315;11.60410959;0.002739726;9427.91
2.05.2015 13:00;11.99726027;12.41643836;10.96849315;0.010958904;9122.59
2.05.2015 14:00;11.29589041;11.67671233;10.37808219;0;8838.78
2.05.2015 15:00;10.80410959;11.20958904;9.897260274;0.005479452;8800.97
2.05.2015 16:00;10.30675676;10.7972973;9.562162162;0.005479452;8814.09
2.05.2015 17:00;10.09054054;10.55;9.301351351;0.019178082;9307.98
2.05.2015 18:00;9.751351351;10.22702703;8.959459459;0.01369863;10126.3
2.05.2015 19:00;9.447297297;9.918918919;8.8;0;10630.24
2.05.2015 20:00;9.27027027;9.693243243;8.664864865;0.019178082;10220.99
2.05.2015 21:00;9.166216216;10.41216216;8.864864865;0.008219178;9888.64
2.05.2015 22:00;10.34594595;12.48783784;10.26081081;0.005479452;9454.68
2.05.2015 23:00;12.45945946;14.35540541;12.28513514;0;9288.54
3.05.2015 00:00;14.22837838;15.71081081;13.91216216;0;9976.37
3.05.2015 01:00;15.30135135;16.57972973;14.96216216;0.002739726;9275.72
3.05.2015 02:00;16.1472973;17.16621622;15.68378378;0.008219178;8572.34
3.05.2015 03:00;16.52297297;17.44459459;16.03783784;0.002739726;8023.49
3.05.2015 04:00;16.80540541;17.47297297;16.30675676;0;7725.54
3.05.2015 05:00;16.82702703;17.21891892;16.1;0.005479452;7614.09
3.05.2015 06:00;16.35945946;16.62162162;15.18243243;0.008219178;7701.89
3.05.2015 07:00;15.24459459;15.35;13.13783784;0;8120.35
3.05.2015 08:00;13.18918919;13.32162162;11.81756757;0;8456.33
3.05.2015 09:00;11.99459459;12.23378378;10.90135135;0;8779.74
3.05.2015 10:00;11.21351351;11.47567568;10.17837838;0;8981.66
3.05.2015 11:00;10.49459459;10.81216216;9.560810811;0.002739726;8976.95
3.05.2015 12:00;9.890540541;10.25405405;9.124324324;0;8879.91
3.05.2015 13:00;9.47972973;9.866216216;8.697297297;0.002739726;8786.47
3.05.2015 14:00;9.131081081;9.460810811;8.244594595;0.005479452;8729.35
3.05.2015 15:00;8.591891892;8.978378378;7.887837838;0.002739726;8704.41
3.05.2015 16:00;8.351351351;8.814864865;7.640540541;0.002739726;8969.41
3.05.2015 17:00;8.07027027;8.6;7.422972973;0.005479452;9496.37
3.05.2015 18:00;7.981081081;8.468918919;7.460810811;0;10457.28
3.05.2015 19:00;7.927027027;8.395945946;7.444594595;0.005479452;11254.35
3.05.2015 20:00;7.931506849;8.453424658;7.534246575;0.002739726;10893.52
3.05.2015 21:00;7.964383562;9.454794521;7.690410959;0.005479452;10502.94
3.05.2015 22:00;9.42739726;12.05753425;9.3;0;9956.32
3.05.2015 23:00;11.98378378;14.51891892;11.85135135;0;9546.88
4.05.2015 00:00;14.37837838;16.77567568;14.13783784;0;10109.57
4.05.2015 01:00;16.42162162;18.38918919;16.15135135;0;9445.88
4.05.2015 02:00;18.00945946;19.55810811;17.66081081;0;8736.69
4.05.2015 03:00;19.14054054;20.24459459;18.74324324;0;8160.29
4.05.2015 04:00;19.71891892;20.38108108;19.13243243;0.005479452;7938.36
4.05.2015 05:00;19.70540541;20.08648649;19.05405405;0;7997.48
4.05.2015 06:00;19.28648649;19.50675676;18.02297297;0;8617.97
4.05.2015 07:00;18.13648649;18.24189189;16.47702703;0;10224.64
4.05.2015 08:00;16.62162162;16.86351351;15.57837838;0;11515.47
4.05.2015 09:00;15.86621622;16.31486486;15.15675676;0.01369863;11903.22
4.05.2015 10:00;15.62567568;16.05405405;14.92297297;0.030136986;11618.54
4.05.2015 11:00;15.37432432;15.84054054;14.68918919;0.019178082;11114.56
4.05.2015 12:00;15.17432432;15.69459459;14.51081081;0.032876712;10737.54
4.05.2015 13:00;15.0472973;15.50675676;14.33378378;0.035616438;10559.45
4.05.2015 14:00;14.77027027;15.49864865;14.25;0.01369863;10385.29
4.05.2015 15:00;14.95540541;15.44054054;14.21216216;0.131506849;10399.73
4.05.2015 16:00;14.66891892;15.22837838;13.9472973;0.117808219;10495.79
4.05.2015 17:00;14.47162162;14.90945946;13.60405405;0.252054795;10785.52
4.05.2015 18:00;13.9972973;14.3472973;12.96756757;0.279452055;11432.57
4.05.2015 19:00;13.37162162;13.83648649;12.46756757;0.323287671;11754.09
4.05.2015 20:00;12.8527027;13.29864865;12.0027027;0.394520548;11135.13
4.05.2015 21:00;12.43378378;12.91486486;11.67297297;0.323287671;10517.03
4.05.2015 22:00;12.28243243;13.05405405;11.83513514;0.22739726;9947.99
4.05.2015 23:00;12.6527027;13.56081081;12.00540541;0.512328767;9364.57
5.05.2015 00:00;12.91216216;13.9972973;12.01756757;0.328767123;9828.31
5.05.2015 01:00;13.06351351;14.30810811;11.87162162;0.416438356;9040.6
5.05.2015 02:00;12.97432432;14.25675676;11.52162162;0.202739726;8193.85
5.05.2015 03:00;12.74594595;14.08378378;11.73243243;0.18630137;7496.29
5.05.2015 04:00;13.1527027;14.16486486;12.02162162;0.087671233;7125.45
5.05.2015 05:00;13.06891892;13.73918919;12.26351351;0.079452055;7216.06
5.05.2015 06:00;12.8;13.10405405;11.84864865;0.010958904;7823.79
5.05.2015 07:00;12.10405405;12.30540541;11.11756757;0.035616438;9438.14
5.05.2015 08:00;11.37432432;11.59594595;10.55405405;0.043835616;10777.11
5.05.2015 09:00;10.81486486;11.12027027;10.20135135;0.005479452;11249.04
5.05.2015 10:00;10.43648649;10.63108108;9.758108108;0.095890411;11299.29
5.05.2015 11:00;9.978378378;10.18243243;9.267567568;0.115068493;11038.57
5.05.2015 12:00;9.436486486;9.655405405;8.762162162;0.104109589;10857.05
5.05.2015 13:00;8.972972973;9.251351351;8.364864865;0.049315068;11242.53
5.05.2015 14:00;8.601351351;8.843243243;7.97972973;0.142465753;11381.17
5.05.2015 15:00;8.332432432;8.586486486;7.786486486;0.090410959;11020.67
5.05.2015 16:00;8.086486486;8.348648649;7.517567568;0.063013699;10941.19
5.05.2015 17:00;7.858108108;8.12027027;7.352702703;0.043835616;11395.93
5.05.2015 18:00;7.598648649;7.902702703;7.167567568;0.01369863;12333.15
5.05.2015 19:00;7.510810811;7.782432432;7.040540541;0.057534247;12731.07
5.05.2015 20:00;7.335135135;7.586486486;6.836486486;0.038356164;12097.81
5.05.2015 21:00;7.160810811;8.052702703;6.941891892;0.057534247;11632.16
5.05.2015 22:00;7.95;9.648648649;7.864864865;0.073972603;10851.75
5.05.2015 23:00;9.52972973;11.10675676;9.405405405;0.032876712;10138.51
6.05.2015 00:00;10.88648649;12.30135135;10.60945946;0.167123288;10456.82
6.05.2015 01:00;11.87702703;13.35810811;11.5027027;0.071232877;9676.41
6.05.2015 02:00;12.70810811;13.78243243;12.0972973;0.090410959;8855.09
6.05.2015 03:00;13.00945946;13.9027027;12.21486486;0.117808219;8151.55
6.05.2015 04:00;12.95810811;13.76216216;12.10675676;0.2;7885.36
6.05.2015 05:00;12.80810811;13.32297297;11.86621622;0.254794521;7992.23
6.05.2015 06:00;12.26216216;12.61891892;11.25135135;0.175342466;8607.85
6.05.2015 07:00;11.53783784;11.75945946;10.60135135;0.145205479;10344.25
6.05.2015 08:00;10.85405405;11.1027027;10.12837838;0.156164384;11546.63
6.05.2015 09:00;10.42162162;10.74324324;9.764864865;0.150684932;11774.04
6.05.2015 10:00;10.07027027;10.31216216;9.366216216;0.087671233;11433.63
6.05.2015 11:00;9.57027027;9.841891892;8.924324324;0.153424658;11036.56
6.05.2015 12:00;9.127027027;9.421621622;8.608108108;0.046575342;10862.62
6.05.2015 13:00;8.844594595;9.131081081;8.245945946;0.02739726;11080.36
6.05.2015 14:00;8.575675676;8.794594595;7.851351351;0.02739726;11467.9
6.05.2015 15:00;8.166216216;8.458108108;7.632432432;0.030136986;11515.83
6.05.2015 16:00;7.925675676;8.2;7.351351351;0.052054795;11640.14
6.05.2015 17:00;7.641891892;8.008108108;7.063513514;0.068493151;12139.92
6.05.2015 18:00;7.452702703;7.772972973;6.856756757;0.076712329;12782.32
6.05.2015 19:00;7.281081081;7.628378378;6.813513514;0.032876712;12949.77
6.05.2015 20:00;7.156756757;7.52972973;6.705405405;0.030136986;12440.53
6.05.2015 21:00;7.105405405;7.858108108;6.775675676;0.049315068;11897.8
6.05.2015 22:00;7.693243243;9.240540541;7.578378378;0.060273973;11126.24
6.05.2015 23:00;9.156756757;10.60135135;8.787837838;0.035616438;10406.53
7.05.2015 00:00;10.36575342;11.77534247;10.02465753;0.043835616;10784.89
7.05.2015 01:00;11.25405405;12.43378378;10.76891892;0.123287671;9951.31
7.05.2015 02:00;11.74189189;12.80945946;10.98783784;0.090410959;9109.53
7.05.2015 03:00;11.92162162;12.87027027;10.93648649;0.142465753;8321.94
7.05.2015 04:00;11.9027027;12.89864865;11.11756757;0.126027397;8066.01
7.05.2015 05:00;11.90405405;12.48648649;10.97702703;0.117808219;7998.02
7.05.2015 06:00;11.39054054;11.76756757;10.59594595;0.060273973;8622.4
7.05.2015 07:00;10.84459459;11.0027027;9.848648649;0.109589041;10453.57
7.05.2015 08:00;10.0472973;10.32297297;9.347297297;0.104109589;11785.86
7.05.2015 09:00;9.656756757;9.940540541;8.986486486;0.065753425;12222.8
7.05.2015 10:00;9.264864865;9.587837838;8.752702703;0.02739726;11884.67
7.05.2015 11:00;9.032432432;9.306756757;8.354054054;0.032876712;11546.62
7.05.2015 12:00;8.778378378;9.159459459;8.241891892;0.024657534;11454.08
7.05.2015 13:00;8.574324324;8.82027027;7.971621622;0.019178082;11448.33
7.05.2015 14:00;8.228378378;8.548648649;7.758108108;0.008219178;11595.97
7.05.2015 15:00;8.116216216;8.412162162;7.586486486;0.043835616;11547.63
7.05.2015 16:00;7.904054054;8.275675676;7.514864865;0.043835616;11689.57
7.05.2015 17:00;7.954054054;8.287837838;7.552702703;0.016438356;12024
7.05.2015 18:00;7.918918919;8.277027027;7.604054054;0.016438356;12771.85
7.05.2015 19:00;7.963513514;8.293243243;7.606756757;0.008219178;13028.97
7.05.2015 20:00;8.033783784;8.375675676;7.736486486;0.030136986;12575.26
7.05.2015 21:00;8.144594595;8.777027027;7.947297297;0.016438356;12049.41
7.05.2015 22:00;8.714864865;9.951351351;8.598648649;0.021917808;11174.3
7.05.2015 23:00;9.858108108;11.19459459;9.706756757;0.024657534;10427.09
8.05.2015 00:00;11.00945946;12.3;10.76216216;0.043835616;10666.91
8.05.2015 01:00;11.93648649;13.01756757;11.61351351;0.024657534;9790.14
8.05.2015 02:00;12.48108108;13.34054054;11.99324324;0.021917808;9022.18
8.05.2015 03:00;12.69324324;13.42972973;12.18918919;0.057534247;8461.29
8.05.2015 04:00;12.82432432;13.32432432;12.26351351;0.065753425;8168.17
8.05.2015 05:00;12.72297297;13.12972973;12.17702703;0.032876712;8201
8.05.2015 06:00;12.52972973;12.73918919;11.83108108;0.073972603;8785.54
8.05.2015 07:00;11.96216216;12.12162162;11.34594595;0.084931507;10414.37
8.05.2015 08:00;11.5;11.71351351;11.05540541;0.076712329;11821.03
8.05.2015 09:00;11.26216216;11.46891892;10.8527027;0.123287671;12300.46
8.05.2015 10:00;11.06756757;11.27432432;10.67027027;0.052054795;12026.42
8.05.2015 11:00;10.94459459;11.18378378;10.5972973;0.02739726;11804.61
8.05.2015 12:00;11.01232877;11.26986301;10.69726027;0.093150685;11735.46
8.05.2015 13:00;10.9739726;11.24931507;10.69452055;0.115068493;11680.51
8.05.2015 14:00;10.97671233;11.17945205;10.67808219;0.145205479;11803.32
8.05.2015 15:00;10.9109589;11.11917808;10.61643836;0.126027397;11736.96
8.05.2015 16:00;10.85342466;11.08493151;10.61369863;0.136986301;11479.68
8.05.2015 17:00;10.83561644;11.0260274;10.55616438;0.120547945;11960.12
8.05.2015 18:00;10.78082192;11.00684932;10.52465753;0.161643836;12691.91
8.05.2015 19:00;10.74383562;10.98082192;10.50547945;0.216438356;12634.43
8.05.2015 20:00;10.74520548;10.89589041;10.40273973;0.123287671;12111.54
8.05.2015 21:00;10.59863014;11.06849315;10.40684932;0.073972603;11619.39
8.05.2015 22:00;11.06388889;12.08472222;10.975;0.183561644;10909.09
8.05.2015 23:00;11.98194444;13.14166667;11.88194444;0.205479452;10406.22
9.05.2015 00:00;12.97222222;14.09444444;12.74305556;0.161643836;10751.78
9.05.2015 01:00;13.79722222;14.77361111;13.425;0.523287671;9827.09
9.05.2015 02:00;14.30277778;15.21388889;13.84722222;0.243835616;8772.39
9.05.2015 03:00;14.57083333;15.36527778;14.01666667;0.238356164;7958.72
9.05.2015 04:00;14.79444444;15.49722222;14.15694444;0.2;7458.12
9.05.2015 05:00;14.63333333;15.15833333;14.04305556;0.235616438;7230.35
9.05.2015 06:00;14.47083333;14.69444444;13.52361111;0.106849315;7475.76
9.05.2015 07:00;13.67916667;13.81805556;12.91805556;0.326027397;8130.97
9.05.2015 08:00;13.09583333;13.35416667;12.63194444;0.18630137;8566.56
9.05.2015 09:00;12.90972222;13.20694444;12.43194444;0.353424658;9282.4
9.05.2015 10:00;12.71527778;13.07361111;12.3375;0.339726027;9501.02
9.05.2015 11:00;12.74444444;13.06527778;12.42222222;0.339726027;9310.79
9.05.2015 12:00;12.75972222;13.05277778;12.44166667;0.312328767;9106.68
9.05.2015 13:00;12.75833333;13.00555556;12.42222222;0.323287671;8982.26
9.05.2015 14:00;12.675;12.94583333;12.32916667;0.526027397;8997.96
9.05.2015 15:00;12.57222222;12.85277778;12.20694444;0.646575342;8858.51
9.05.2015 16:00;12.49722222;12.73333333;11.98333333;0.81369863;8999.5
9.05.2015 17:00;12.23194444;12.44166667;11.67222222;0.835616438;9419.92
9.05.2015 18:00;11.88472222;12.10277778;11.47916667;1.098630137;10308.49
9.05.2015 19:00;11.69861111;11.92222222;11.27361111;0.942465753;10718.63
9.05.2015 20:00;11.44444444;11.7875;11.12916667;0.887671233;10193.94
9.05.2015 21:00;11.46111111;11.79722222;11.10555556;1.038356164;9689.8
9.05.2015 22:00;11.40555556;11.86944444;11.05138889;1.41369863;9158.97
9.05.2015 23:00;11.56111111;12.40833333;11.30972222;0.879452055;8781.43
10.05.2015 00:00;12.08888889;12.89861111;11.52361111;0.687671233;9382.18
10.05.2015 01:00;12.32777778;13.39027778;11.68055556;0.632876712;8637.82
10.05.2015 02:00;12.71527778;13.63611111;11.84444444;0.745205479;7629.78
10.05.2015 03:00;12.77083333;13.85694444;11.89722222;0.38630137;7059.22
10.05.2015 04:00;12.71388889;13.5875;11.57361111;0.331506849;6811.47
10.05.2015 05:00;12.45833333;13.09027778;11.70555556;0.2;6852.53
10.05.2015 06:00;12.26527778;12.53888889;11.45277778;0.120547945;6814.07
10.05.2015 07:00;11.64305556;11.86388889;10.875;0.054794521;7048.04
10.05.2015 08:00;11.04109589;11.2890411;10.50547945;0.082191781;7555.74
10.05.2015 09:00;10.79863014;11.09041096;10.32054795;0.024657534;8535.76
10.05.2015 10:00;10.6630137;10.9630137;10.19726027;0.049315068;8984.72
10.05.2015 11:00;10.54246575;10.92739726;10.28082192;0.063013699;9176.77
10.05.2015 12:00;10.65890411;10.97808219;10.36986301;0.087671233;8925.05
10.05.2015 13:00;10.7;11.07534247;10.4109589;0.178082192;8676.27
10.05.2015 14:00;10.79863014;11.21643836;10.52876712;0.18630137;8477.8
10.05.2015 15:00;10.96438356;11.45342466;10.74794521;0.304109589;8462.18
10.05.2015 16:00;11.23972603;11.62876712;10.92739726;0.265753425;8708.16
10.05.2015 17:00;11.29726027;11.70410959;10.95616438;0.397260274;9348.68
10.05.2015 18:00;11.34109589;11.76027397;11.03972603;0.263013699;10417.15
10.05.2015 19:00;11.46986301;11.77534247;11.12191781;0.189041096;10987.72
10.05.2015 20:00;11.52083333;11.70972222;10.98333333;0.394520548;10628.15
10.05.2015 21:00;11.17638889;11.48888889;10.89861111;0.221917808;10078.44
10.05.2015 22:00;11.29861111;12.11666667;11.06944444;0.194520548;9499.59
10.05.2015 23:00;11.88055556;12.83888889;11.58611111;0.087671233;8918.85
11.05.2015 00:00;12.47777778;13.58611111;12.10555556;0.054794521;9407.91
11.05.2015 01:00;13.14027778;14.15833333;12.56666667;0.01369863;8759.7
11.05.2015 02:00;13.54444444;14.53194444;12.88333333;0.038356164;7900.31
11.05.2015 03:00;13.85138889;14.64305556;13.16944444;0.019178082;7232.37
11.05.2015 04:00;13.8260274;14.44657534;13.10821918;0.019178082;6998.46
11.05.2015 05:00;13.65342466;14.11369863;12.90136986;0.030136986;6992.22
11.05.2015 06:00;13.30547945;13.52328767;12.4739726;0.010958904;7678.31
11.05.2015 07:00;12.62191781;12.74657534;11.88767123;0.032876712;9407.92
11.05.2015 08:00;12.04931507;12.26712329;11.55616438;0.01369863;10846.12
11.05.2015 09:00;11.78356164;12.01369863;11.36575342;0.038356164;11406.52
11.05.2015 10:00;11.63013699;11.91917808;11.17945205;0.030136986;11367.8
11.05.2015 11:00;11.52054795;11.79589041;11.15616438;0.046575342;11153.07
11.05.2015 12:00;11.4369863;11.75616438;11.06849315;0.084931507;11141.78
11.05.2015 13:00;11.39452055;11.70684932;11.09589041;0.049315068;11032.28
11.05.2015 14:00;11.43972603;11.75616438;11.12876712;0.02739726;11128.98
11.05.2015 15:00;11.4630137;11.80684932;11.13150685;0.030136986;11227.13
11.05.2015 16:00;11.50684932;11.82876712;11.13150685;0.052054795;11272.92
11.05.2015 17:00;11.44383562;11.77808219;11.12465753;0.093150685;11794.69
11.05.2015 18:00;11.4630137;11.77671233;11.10958904;0.084931507;12680.91
11.05.2015 19:00;11.45342466;11.81232877;11.12054795;0.183561644;12915.55
11.05.2015 20:00;11.41232877;11.76849315;11.11780822;0.131506849;12234.73
11.05.2015 21:00;11.45616438;11.85616438;10.99726027;0.178082192;11628.68
11.05.2015 22:00;11.60833333;12.45277778;11.0875;0.175342466;10789.4
11.05.2015 23:00;12;12.94444444;11.33611111;0.202739726;9961.28
12.05.2015 00:00;12.29722222;13.51666667;11.64305556;0.115068493;10383.94
12.05.2015 01:00;12.78194444;13.88194444;11.94444444;0.090410959;9589.17
12.05.2015 02:00;13.01388889;13.96944444;12.04861111;0.073972603;8554.35
12.05.2015 03:00;13;13.94583333;11.7;0.098630137;7883.71
12.05.2015 04:00;12.44109589;13.16849315;11.29178082;0.131506849;7665.87
12.05.2015 05:00;11.96712329;12.48493151;10.69041096;0.071232877;7767.35
12.05.2015 06:00;11.16986301;11.50273973;9.904109589;0.180821918;8391.84
12.05.2015 07:00;10.19452055;10.38630137;9.157534247;0.183561644;10086.36
12.05.2015 08:00;9.41369863;9.593150685;8.412328767;0.252054795;11443.2
12.05.2015 09:00;8.735616438;8.94109589;7.865753425;0.147945205;11769.5
12.05.2015 10:00;8.091780822;8.31369863;7.330136986;0.282191781;11810.98
12.05.2015 11:00;7.427027027;7.695945946;6.706756757;0.276712329;11628.4
12.05.2015 12:00;6.997297297;7.190540541;6.267567568;0.134246575;11480.04
12.05.2015 13:00;6.543243243;6.777027027;5.883783784;0.260273973;11244.33
12.05.2015 14:00;6.190540541;6.463513514;5.47972973;0.22739726;11237.67
12.05.2015 15:00;5.747297297;6.051351351;5.022972973;0.490410959;11362.51
12.05.2015 16:00;5.416216216;5.722972973;4.839189189;0.408219178;11566.7
12.05.2015 17:00;5.147297297;5.439189189;4.585135135;0.369863014;12117.69
12.05.2015 18:00;4.962162162;5.237837838;4.463513514;0.334246575;12958.57
12.05.2015 19:00;4.795945946;5.095945946;4.231081081;0.22739726;13183.7
12.05.2015 20:00;4.704109589;5.065753425;4.173972603;0.380821918;12670.31
12.05.2015 21:00;4.535616438;5.142465753;4.224657534;0.208219178;12082.38
12.05.2015 22:00;4.778378378;6.189189189;4.624324324;0.120547945;11259.95
12.05.2015 23:00;6.110958904;7.698630137;5.9;0.136986301;10385.95
13.05.2015 00:00;7.163513514;8.558108108;6.752702703;0.134246575;10643.2
13.05.2015 01:00;8.018918919;9.32027027;7.483783784;0.21369863;9993.53
13.05.2015 02:00;8.628378378;9.9;7.874324324;0.153424658;9013.75
13.05.2015 03:00;9.060810811;10.18108108;8.152702703;0.197260274;8330.38
13.05.2015 04:00;9.385135135;10.32972973;8.482432432;0.136986301;8020.34
13.05.2015 05:00;9.424324324;10.04189189;8.745945946;0.115068493;8214.37
13.05.2015 06:00;9.304054054;9.594594595;8.506756757;0.093150685;8921.17
13.05.2015 07:00;8.686486486;8.914864865;7.87027027;0.104109589;10985.74
13.05.2015 08:00;8.171621622;8.454054054;7.508108108;0.073972603;12457.42
13.05.2015 09:00;7.991780822;8.308219178;7.498630137;0.134246575;13032.61
13.05.2015 10:00;7.767567568;8.081081081;7.331081081;0.156164384;13037.27
13.05.2015 11:00;7.810958904;8.145205479;7.453424658;0.18630137;12753.94
13.05.2015 12:00;7.651351351;7.922972973;7.206756757;0.161643836;12479.14
13.05.2015 13:00;7.471621622;7.748648649;7.094594595;0.134246575;12137.61
13.05.2015 14:00;7.345945946;7.609459459;6.831081081;0.134246575;12041.95
13.05.2015 15:00;7.178378378;7.566216216;6.818918919;0.115068493;11877.53
13.05.2015 16:00;7.189189189;7.435135135;6.75;0.098630137;12030.1
13.05.2015 17:00;7.024324324;7.351351351;6.622972973;0.065753425;12536.55
13.05.2015 18:00;6.985135135;7.386486486;6.594594595;0.057534247;13594.21
13.05.2015 19:00;7.068918919;7.417567568;6.731081081;0.068493151;13741.52
13.05.2015 20:00;7.121621622;7.477027027;6.77027027;0.093150685;13180.5
13.05.2015 21:00;7.15;7.743243243;6.967567568;0.082191781;12501.77
13.05.2015 22:00;7.606756757;8.944594595;7.501351351;0.071232877;11558.77
13.05.2015 23:00;8.841891892;10.28243243;8.721621622;0.057534247;10573.64
14.05.2015 00:00;10.09864865;11.47027027;9.917567568;0.02739726;10850.27
14.05.2015 01:00;11.21486486;12.28243243;10.87837838;0.046575342;10027.21
14.05.2015 02:00;11.81486486;12.76756757;11.3527027;0.079452055;9146.92
14.05.2015 03:00;12.18243243;12.97972973;11.70810811;0.095890411;8414.94
14.05.2015 04:00;12.42972973;13.11621622;11.96216216;0.120547945;8086
14.05.2015 05:00;12.46216216;12.91081081;11.92432432;0.123287671;8140.78
14.05.2015 06:00;12.21621622;12.42432432;11.55405405;0.076712329;8853.71
14.05.2015 07:00;11.65;11.76756757;11.00405405;0.120547945;10595.71
14.05.2015 08:00;11.25205479;11.38493151;10.74657534;0.104109589;12131.31
14.05.2015 09:00;10.89041096;11.04794521;10.39589041;0.090410959;12681.44
14.05.2015 10:00;10.5890411;10.75205479;10.15753425;0.073972603;12478.54
14.05.2015 11:00;10.35890411;10.58630137;10.00136986;0.060273973;12198.99
14.05.2015 12:00;10.20273973;10.36438356;9.702739726;0.082191781;12116.98
14.05.2015 13:00;9.916438356;10.15342466;9.523287671;0.084931507;11964.6
14.05.2015 14:00;9.705479452;9.968493151;9.257534247;0.095890411;12051.19
14.05.2015 15:00;9.442465753;9.656164384;9.063013699;0.049315068;12002.03
14.05.2015 16:00;9.250684932;9.471232877;8.857534247;0.060273973;12005.02
14.05.2015 17:00;9.076712329;9.297260274;8.669863014;0.038356164;12325.56
14.05.2015 18:00;8.915068493;9.235616438;8.521917808;0.087671233;13318.35
14.05.2015 19:00;8.831506849;9.124657534;8.415068493;0.054794521;13512.83
14.05.2015 20:00;8.730136986;9.028767123;8.420547945;0.063013699;12900.33
14.05.2015 21:00;8.636486486;9.160810811;8.367567568;0.032876712;12279.75
14.05.2015 22:00;9.039189189;10.23243243;8.931081081;0.052054795;11486.57
14.05.2015 23:00;10.08513514;11.25;9.92972973;0.010958904;10771.57
15.05.2015 00:00;11.03783784;12.16756757;10.81351351;0.030136986;11074.32
15.05.2015 01:00;11.79054054;12.90945946;11.49864865;0.010958904;10314.3
15.05.2015 02:00;12.46891892;13.33783784;12.1027027;0.002739726;9398.29
15.05.2015 03:00;12.91216216;13.59864865;12.48648649;0;8802.25
15.05.2015 04:00;13.02702703;13.5027027;12.56081081;0;8525.25
15.05.2015 05:00;12.92837838;13.20810811;12.36216216;0.002739726;8525.3
15.05.2015 06:00;12.52162162;12.67027027;11.63243243;0;9130.75
15.05.2015 07:00;11.66621622;11.78378378;10.71216216;0.005479452;10646.05
15.05.2015 08:00;10.82432432;10.93513514;10.08243243;0.01369863;11979.86
